,dtype,n_values,n_nan_total,n_non_numeric_values,n_posinf,n_neginf
C14orf119,float64,248,10,0,0,0
GLTP,float64,248,10,0,0,0
XPR1,float64,248,10,0,0,0
RPS6KA6,float64,248,10,0,0,0
MAFF,float64,248,10,0,0,0
COX11,float64,248,10,0,0,0
THY1,float64,248,9,0,0,0
EEF2K,float64,248,9,0,0,0
EML1,float64,248,9,0,0,0
ZNF593,float64,248,9,0,0,0
STK25,float64,248,9,0,0,0
CDK2AP1,float64,248,9,0,0,0
CHEK1,float64,248,9,0,0,0
ARHGEF10,float64,248,9,0,0,0
POLR3G,float64,248,9,0,0,0
TGFB1I1,float64,248,9,0,0,0
XYLB,float64,248,9,0,0,0
GCAT,float64,248,9,0,0,0
STC2,float64,248,9,0,0,0
ATG12,float64,248,9,0,0,0
SUPT7L,float64,248,9,0,0,0
ZBTB11,float64,248,9,0,0,0
CST3,float64,248,9,0,0,0
CRYAB,float64,248,9,0,0,0
TF,float64,248,9,0,0,0
VTN,float64,248,9,0,0,0
COL4A2,float64,248,9,0,0,0
PTPRC,float64,248,9,0,0,0
ANXA8,float64,248,9,0,0,0
TFE3,float64,248,9,0,0,0
RXRB,float64,248,9,0,0,0
CCN2,float64,248,9,0,0,0
GBP1,float64,248,9,0,0,0
TGFBR1,float64,248,9,0,0,0
CD151,float64,248,9,0,0,0
PSEN1,float64,248,9,0,0,0
CDK7,float64,248,9,0,0,0
MMP15,float64,248,9,0,0,0
POLG,float64,248,9,0,0,0
CACNA2D1,float64,248,9,0,0,0
SMAD3,float64,248,9,0,0,0
SERINC3,float64,248,9,0,0,0
DGKZ,float64,248,9,0,0,0
CAPS,float64,248,9,0,0,0
MEF2D,float64,248,9,0,0,0
TGFBI,float64,248,9,0,0,0
ECM1,float64,248,9,0,0,0
MTHFSD,float64,248,9,0,0,0
FASTKD1,float64,248,9,0,0,0
DCAF6,float64,248,9,0,0,0
ARMH3,float64,248,9,0,0,0
CEP135,float64,248,9,0,0,0
MZT2A,float64,248,9,0,0,0
RPL22L1,float64,248,9,0,0,0
WDR59,float64,248,9,0,0,0
CRACD,float64,248,9,0,0,0
USP54,float64,248,9,0,0,0
NR2C2AP,float64,248,9,0,0,0
RAB43,float64,248,9,0,0,0
UEVLD,float64,248,9,0,0,0
SKA3,float64,248,9,0,0,0
GPALPP1,float64,248,9,0,0,0
DDX60,float64,248,9,0,0,0
IFT20,float64,248,9,0,0,0
SIX5,float64,248,9,0,0,0
AFAP1L2,float64,248,9,0,0,0
ARRDC1,float64,248,9,0,0,0
TTC9C,float64,248,9,0,0,0
SLC15A4,float64,248,9,0,0,0
ARB2A,float64,248,9,0,0,0
HDAC7,float64,248,9,0,0,0
ELMO1,float64,248,9,0,0,0
ARK2N,float64,248,9,0,0,0
RMC1,float64,248,9,0,0,0
SPDL1,float64,248,9,0,0,0
LIN37,float64,248,9,0,0,0
TEFM,float64,248,9,0,0,0
SPAG5,float64,248,9,0,0,0
TCF12,float64,248,9,0,0,0
CDCA3,float64,248,9,0,0,0
RGPD5,float64,248,9,0,0,0
VAMP8,float64,248,9,0,0,0
SRXN1,float64,248,9,0,0,0
PLA2G12A,float64,248,9,0,0,0
NDEL1,float64,248,9,0,0,0
COMMD4,float64,248,9,0,0,0
WDR13,float64,248,9,0,0,0
DPAGT1,float64,248,9,0,0,0
PCIF1,float64,248,9,0,0,0
ATP13A3,float64,248,9,0,0,0
TBC1D17,float64,248,9,0,0,0
WDR41,float64,248,9,0,0,0
POLE3,float64,248,9,0,0,0
ZCCHC3,float64,248,9,0,0,0
PDRG1,float64,248,9,0,0,0
COMMD8,float64,248,9,0,0,0
NDE1,float64,248,9,0,0,0
KCTD5,float64,248,9,0,0,0
FKBP11,float64,248,9,0,0,0
RNF181,float64,248,9,0,0,0
STIM2,float64,248,9,0,0,0
MTRR,float64,248,9,0,0,0
NAGPA,float64,248,9,0,0,0
CROT,float64,248,9,0,0,0
PPM1H,float64,248,9,0,0,0
PPT2,float64,248,9,0,0,0
INPP5F,float64,248,9,0,0,0
ATG4B,float64,248,9,0,0,0
CSNK1G3,float64,248,9,0,0,0
PITPNM1,float64,248,8,0,0,0
RAD1,float64,248,8,0,0,0
MAN1A1,float64,248,8,0,0,0
FHIT,float64,248,8,0,0,0
TGFB2,float64,248,8,0,0,0
SERF2,float64,248,8,0,0,0
CCDC174,float64,248,8,0,0,0
ASRGL1,float64,248,8,0,0,0
GATAD1,float64,248,8,0,0,0
FAHD2A,float64,248,8,0,0,0
RAB5IF,float64,248,8,0,0,0
MRPL32,float64,248,8,0,0,0
FOXP1,float64,248,8,0,0,0
POGK,float64,248,8,0,0,0
MRC2,float64,248,8,0,0,0
RAB23,float64,248,8,0,0,0
EXOG,float64,248,8,0,0,0
ARHGAP32,float64,248,7,0,0,0
R3HDM1,float64,248,7,0,0,0
ACTG1,float64,248,7,0,0,0
TP53I11,float64,248,7,0,0,0
SYNJ2,float64,248,7,0,0,0
GMFG,float64,248,7,0,0,0
MTRF1,float64,248,7,0,0,0
BCAR3,float64,248,7,0,0,0
NDUFA3,float64,248,7,0,0,0
SERPINE1,float64,248,7,0,0,0
MYL4,float64,248,7,0,0,0
TCF3,float64,248,7,0,0,0
CKMT2,float64,248,7,0,0,0
ZFP36L2,float64,248,7,0,0,0
EFNB2,float64,248,7,0,0,0
RELB,float64,248,7,0,0,0
ZFP36L1,float64,248,7,0,0,0
DMTN,float64,248,7,0,0,0
TNIP1,float64,248,7,0,0,0
NECTIN1,float64,248,7,0,0,0
ERCC6L,float64,248,7,0,0,0
MPP7,float64,248,7,0,0,0
GRHL2,float64,248,7,0,0,0
SLC25A25,float64,248,7,0,0,0
WDR73,float64,248,7,0,0,0
MRPL52,float64,248,7,0,0,0
NIN,float64,248,7,0,0,0
SUPT20H,float64,248,7,0,0,0
CADM4,float64,248,7,0,0,0
CEP192,float64,248,7,0,0,0
RAPGEF6,float64,248,7,0,0,0
DLG3,float64,248,7,0,0,0
MED30,float64,248,7,0,0,0
SIKE1,float64,248,7,0,0,0
TIPIN,float64,248,7,0,0,0
C1orf116,float64,248,7,0,0,0
FRMD8,float64,248,7,0,0,0
TXNIP,float64,248,7,0,0,0
FAM83D,float64,248,7,0,0,0
OPA3,float64,248,7,0,0,0
TAF9B,float64,248,7,0,0,0
SMYD2,float64,248,7,0,0,0
ZFP64,float64,248,7,0,0,0
MCUB,float64,248,7,0,0,0
NKIRAS2,float64,248,7,0,0,0
FBXO2,float64,248,7,0,0,0
ZBTB21,float64,248,7,0,0,0
NOVA2,float64,248,7,0,0,0
MTCL1,float64,248,7,0,0,0
TIMM10B,float64,248,7,0,0,0
RIMOC1,float64,248,6,0,0,0
METTL15,float64,248,6,0,0,0
KDM4B,float64,248,6,0,0,0
RUNX2,float64,248,6,0,0,0
ATOX1,float64,248,6,0,0,0
CES2,float64,248,6,0,0,0
UBE2C,float64,248,6,0,0,0
NEMP1,float64,248,6,0,0,0
STX16,float64,248,6,0,0,0
CAPN5,float64,248,6,0,0,0
CYB5B,float64,248,6,0,0,0
LAMTOR5,float64,248,6,0,0,0
BUD23,float64,248,6,0,0,0
SLC25A17,float64,248,6,0,0,0
PDE6D,float64,248,6,0,0,0
NRP2,float64,248,6,0,0,0
RANBP6,float64,248,6,0,0,0
TIMM17B,float64,248,6,0,0,0
TSC22D2,float64,248,6,0,0,0
TOM1L1,float64,248,6,0,0,0
AP1G2,float64,248,6,0,0,0
TM7SF2,float64,248,6,0,0,0
DDHD2,float64,248,6,0,0,0
GLCE,float64,248,6,0,0,0
HAUS5,float64,248,6,0,0,0
SBF1,float64,248,6,0,0,0
PPP1R3D,float64,248,6,0,0,0
F8,float64,248,6,0,0,0
JUN,float64,248,6,0,0,0
NEFM,float64,248,6,0,0,0
H1-4,float64,248,6,0,0,0
UNG,float64,248,6,0,0,0
HLA-E,float64,248,6,0,0,0
IRF2,float64,248,6,0,0,0
COX7A2,float64,248,6,0,0,0
SMPD1,float64,248,6,0,0,0
SLC9A1,float64,248,6,0,0,0
TYMP,float64,248,6,0,0,0
MAOA,float64,248,6,0,0,0
ITGB8,float64,248,6,0,0,0
PIK3R1,float64,248,6,0,0,0
IDUA,float64,248,6,0,0,0
CDKN1B,float64,248,6,0,0,0
TRAPPC10,float64,248,6,0,0,0
PTDSS1,float64,248,6,0,0,0
UBE2A,float64,248,6,0,0,0
PRIM1,float64,248,6,0,0,0
NUDT2,float64,248,6,0,0,0
RAB13,float64,248,6,0,0,0
UBE2E1,float64,248,6,0,0,0
GEMIN4,float64,248,6,0,0,0
MAT1A,float64,248,6,0,0,0
CTBS,float64,248,6,0,0,0
ARHGEF5,float64,248,6,0,0,0
TAF10,float64,248,6,0,0,0
ABR,float64,248,6,0,0,0
NME3,float64,248,6,0,0,0
STX3,float64,248,6,0,0,0
PLD1,float64,248,6,0,0,0
TMED1,float64,248,6,0,0,0
NFATC2,float64,248,6,0,0,0
PKD2,float64,248,6,0,0,0
MTMR2,float64,248,6,0,0,0
GPNMB,float64,248,6,0,0,0
SLC39A14,float64,248,6,0,0,0
PDK2,float64,248,6,0,0,0
RASA2,float64,248,6,0,0,0
TTF1,float64,248,6,0,0,0
NFKBIB,float64,248,6,0,0,0
PDCD2,float64,248,6,0,0,0
FAM98C,float64,248,6,0,0,0
SOWAHC,float64,248,6,0,0,0
RNASEH2B,float64,248,6,0,0,0
DAB2IP,float64,248,6,0,0,0
ANKRD40,float64,248,6,0,0,0
RWDD4,float64,248,6,0,0,0
ANKRD54,float64,248,6,0,0,0
KLC3,float64,248,6,0,0,0
PGM2L1,float64,248,6,0,0,0
USP34,float64,248,6,0,0,0
CENPU,float64,248,6,0,0,0
LRRC8D,float64,248,6,0,0,0
LRP10,float64,248,6,0,0,0
SH3RF1,float64,248,6,0,0,0
CMC1,float64,248,6,0,0,0
COMMD7,float64,248,6,0,0,0
PARG,float64,248,6,0,0,0
UBR1,float64,248,6,0,0,0
NRM,float64,248,6,0,0,0
KLHL7,float64,248,6,0,0,0
RDH10,float64,248,6,0,0,0
CNPY4,float64,248,6,0,0,0
TMEM199,float64,248,6,0,0,0
MACO1,float64,248,6,0,0,0
ANKRD44,float64,248,6,0,0,0
SUMF1,float64,248,6,0,0,0
PCYOX1L,float64,248,6,0,0,0
TENT4B,float64,248,6,0,0,0
EXOC6,float64,248,6,0,0,0
SLC25A40,float64,248,6,0,0,0
BLOC1S5,float64,248,6,0,0,0
MICAL1,float64,248,6,0,0,0
DCAF11,float64,248,6,0,0,0
MZB1,float64,248,6,0,0,0
TBC1D22A,float64,248,6,0,0,0
ATRIP,float64,248,6,0,0,0
TSR2,float64,248,6,0,0,0
SLC25A46,float64,248,6,0,0,0
TADA1,float64,248,6,0,0,0
CHMP4C,float64,248,6,0,0,0
NUDT16,float64,248,6,0,0,0
ITPKC,float64,248,6,0,0,0
RAB3C,float64,248,6,0,0,0
HOOK2,float64,248,6,0,0,0
NRBF2,float64,248,6,0,0,0
RNF185,float64,248,6,0,0,0
ZC3HAV1L,float64,248,6,0,0,0
METTL2A,float64,248,6,0,0,0
ZFP91,float64,248,6,0,0,0
TRAPPC9,float64,248,6,0,0,0
SMG1,float64,248,6,0,0,0
SLC38A2,float64,248,6,0,0,0
TXN2,float64,248,6,0,0,0
BCL7B,float64,248,6,0,0,0
AIFM2,float64,248,6,0,0,0
DPCD,float64,248,6,0,0,0
TBC1D10A,float64,248,6,0,0,0
DPY30,float64,248,6,0,0,0
MTFR1L,float64,248,6,0,0,0
MAF1,float64,248,6,0,0,0
ING2,float64,248,6,0,0,0
ZNF106,float64,248,6,0,0,0
MTG2,float64,248,6,0,0,0
ZNF768,float64,248,6,0,0,0
DHX33,float64,248,6,0,0,0
YTHDC2,float64,248,6,0,0,0
EPB41L5,float64,248,6,0,0,0
PNPLA8,float64,248,6,0,0,0
CD320,float64,248,6,0,0,0
IL1RAP,float64,248,6,0,0,0
BRWD1,float64,248,6,0,0,0
DDX19A,float64,248,6,0,0,0
TMLHE,float64,248,6,0,0,0
ANO10,float64,248,6,0,0,0
NDUFB11,float64,248,6,0,0,0
CMTM6,float64,248,6,0,0,0
QPCTL,float64,248,6,0,0,0
BICRA,float64,248,6,0,0,0
HEATR5B,float64,248,6,0,0,0
UVRAG,float64,248,6,0,0,0
HDAC6,float64,248,6,0,0,0
B4GALT7,float64,248,6,0,0,0
UQCR10,float64,248,6,0,0,0
LAMTOR3,float64,248,6,0,0,0
AMACR,float64,248,6,0,0,0
POLG2,float64,248,6,0,0,0
EVL,float64,248,6,0,0,0
MRM2,float64,248,6,0,0,0
ING1,float64,248,6,0,0,0
AK6,float64,248,6,0,0,0
DAAM1,float64,248,6,0,0,0
WASHC2C,float64,248,6,0,0,0
IRS2,float64,248,6,0,0,0
NME7,float64,248,6,0,0,0
CAPN7,float64,248,6,0,0,0
ENPP4,float64,248,6,0,0,0
ARHGAP10,float64,248,5,0,0,0
UNC119B,float64,248,5,0,0,0
PPP3R1,float64,248,5,0,0,0
CETN3,float64,248,5,0,0,0
ANAPC5,float64,248,5,0,0,0
FARP2,float64,248,5,0,0,0
hCG_1984214,float64,248,5,0,0,0
FBRS,float64,248,5,0,0,0
TANC2,float64,248,5,0,0,0
BCKDK,float64,248,5,0,0,0
UBE2L6,float64,248,5,0,0,0
BIRC5,float64,248,5,0,0,0
ZZEF1,float64,248,5,0,0,0
DAPK3,float64,248,5,0,0,0
FIBP,float64,248,5,0,0,0
SYNGR2,float64,248,5,0,0,0
MGRN1,float64,248,5,0,0,0
STX10,float64,248,5,0,0,0
DIAPH2,float64,248,5,0,0,0
CUTA,float64,248,5,0,0,0
IGSF3,float64,248,5,0,0,0
FAM20B,float64,248,5,0,0,0
KDM4A,float64,248,5,0,0,0
TRIM3,float64,248,5,0,0,0
NDUFB1,float64,248,5,0,0,0
KATNA1,float64,248,5,0,0,0
SEC14L2,float64,248,5,0,0,0
NFAT5,float64,248,5,0,0,0
ZWINT,float64,248,5,0,0,0
TRIM16,float64,248,5,0,0,0
RIGI,float64,248,5,0,0,0
FADS2,float64,248,5,0,0,0
ECD,float64,248,5,0,0,0
PEX11B,float64,248,5,0,0,0
IGKC,float64,248,5,0,0,0
BPGM,float64,248,5,0,0,0
HMOX1,float64,248,5,0,0,0
POLR1D,float64,248,5,0,0,0
ZFTRAF1,float64,248,5,0,0,0
FDX1,float64,248,5,0,0,0
DMD,float64,248,5,0,0,0
NCAM1,float64,248,5,0,0,0
BRAF,float64,248,5,0,0,0
ENG,float64,248,5,0,0,0
PTPRA,float64,248,5,0,0,0
CALB2,float64,248,5,0,0,0
GCSH,float64,248,5,0,0,0
JAK1,float64,248,5,0,0,0
APC,float64,248,5,0,0,0
GK,float64,248,5,0,0,0
CKS2,float64,248,5,0,0,0
ADD2,float64,248,5,0,0,0
LTBR,float64,248,5,0,0,0
ZEB1,float64,248,5,0,0,0
LIPA,float64,248,5,0,0,0
PRKCI,float64,248,5,0,0,0
MAPK9,float64,248,5,0,0,0
EIF2B2,float64,248,5,0,0,0
ERF,float64,248,5,0,0,0
DUSP3,float64,248,5,0,0,0
CLCN3,float64,248,5,0,0,0
GTF2A2,float64,248,5,0,0,0
ATXN3,float64,248,5,0,0,0
ATN1,float64,248,5,0,0,0
PMS2,float64,248,5,0,0,0
BCAT1,float64,248,5,0,0,0
BID,float64,248,5,0,0,0
ITGA1,float64,248,5,0,0,0
CD81,float64,248,5,0,0,0
RAB11A,float64,248,5,0,0,0
PPP2CB,float64,248,5,0,0,0
VAMP2,float64,248,5,0,0,0
HBG1,float64,248,5,0,0,0
VLDLR,float64,248,5,0,0,0
EFNB1,float64,248,5,0,0,0
CDK16,float64,248,5,0,0,0
POLE,float64,248,5,0,0,0
KIF1A,float64,248,5,0,0,0
PPP2R5C,float64,248,5,0,0,0
ITPK1,float64,248,5,0,0,0
RAB31,float64,248,5,0,0,0
KEAP1,float64,248,5,0,0,0
MPP2,float64,248,5,0,0,0
NBR1,float64,248,5,0,0,0
LPIN1,float64,248,5,0,0,0
MFSD10,float64,248,5,0,0,0
NAA30,float64,248,5,0,0,0
PPP2R5A,float64,248,5,0,0,0
SURF1,float64,248,5,0,0,0
SS18,float64,248,5,0,0,0
TAF1C,float64,248,5,0,0,0
TRAM1,float64,248,5,0,0,0
TARBP2,float64,248,5,0,0,0
ZNHIT3,float64,248,5,0,0,0
TSC22D1,float64,248,5,0,0,0
VAMP3,float64,248,5,0,0,0
ZFHX3,float64,248,5,0,0,0
KYNU,float64,248,5,0,0,0
UBE2S,float64,248,5,0,0,0
RTN1,float64,248,5,0,0,0
ALDH1L2,float64,248,5,0,0,0
C5orf22,float64,248,5,0,0,0
COX19,float64,248,5,0,0,0
PLCH1,float64,248,5,0,0,0
ODF2,float64,248,5,0,0,0
PSMG4,float64,248,5,0,0,0
BRMS1L,float64,248,5,0,0,0
TPRG1L,float64,248,5,0,0,0
DDX59,float64,248,5,0,0,0
ATAD3C,float64,248,5,0,0,0
LRIF1,float64,248,5,0,0,0
TUT4,float64,248,5,0,0,0
ARHGEF16,float64,248,5,0,0,0
TUT7,float64,248,5,0,0,0
GLT8D1,float64,248,5,0,0,0
OTUD7B,float64,248,5,0,0,0
LIN54,float64,248,5,0,0,0
TTI2,float64,248,5,0,0,0
PMF1,float64,248,5,0,0,0
MED27,float64,248,5,0,0,0
TTC27,float64,248,5,0,0,0
INTS5,float64,248,5,0,0,0
TMEM65,float64,248,5,0,0,0
FIGNL1,float64,248,5,0,0,0
BRAT1,float64,248,5,0,0,0
CNST,float64,248,5,0,0,0
METAP1D,float64,248,5,0,0,0
TMEM205,float64,248,5,0,0,0
RBMS3,float64,248,5,0,0,0
ARHGAP27,float64,248,5,0,0,0
UNC13D,float64,248,5,0,0,0
EEPD1,float64,248,5,0,0,0
CCDC186,float64,248,5,0,0,0
COMMD6,float64,248,5,0,0,0
GALNT5,float64,248,5,0,0,0
ZBTB33,float64,248,5,0,0,0
DHFR2,float64,248,5,0,0,0
VRK2,float64,248,5,0,0,0
PDSS2,float64,248,5,0,0,0
GPSM1,float64,248,5,0,0,0
CAMK1D,float64,248,5,0,0,0
ZDHHC13,float64,248,5,0,0,0
RELL1,float64,248,5,0,0,0
VRK3,float64,248,5,0,0,0
MAP4K3,float64,248,5,0,0,0
ITPRIP,float64,248,5,0,0,0
PLEKHM2,float64,248,5,0,0,0
C1orf174,float64,248,5,0,0,0
DCP1B,float64,248,5,0,0,0
RBIS,float64,248,5,0,0,0
ADSS1,float64,248,5,0,0,0
ATPAF2,float64,248,5,0,0,0
OTUD6B,float64,248,5,0,0,0
RBMXL3,float64,248,5,0,0,0
CGAS,float64,248,5,0,0,0
GPATCH11,float64,248,5,0,0,0
ZNF579,float64,248,5,0,0,0
CHST14,float64,248,5,0,0,0
PSMA8,float64,248,5,0,0,0
FAM76A,float64,248,5,0,0,0
CXorf38,float64,248,5,0,0,0
PRXL2B,float64,248,5,0,0,0
NSUN6,float64,248,5,0,0,0
SETD7,float64,248,5,0,0,0
TGFBRAP1,float64,248,5,0,0,0
C15orf40,float64,248,5,0,0,0
ING5,float64,248,5,0,0,0
TTN,float64,248,5,0,0,0
ERCC4,float64,248,5,0,0,0
USP13,float64,248,5,0,0,0
EXT2,float64,248,5,0,0,0
PTP4A1,float64,248,5,0,0,0
PHKB,float64,248,5,0,0,0
RFT1,float64,248,5,0,0,0
ISOC2,float64,248,5,0,0,0
LENG9,float64,248,5,0,0,0
KCTD12,float64,248,5,0,0,0
MVB12A,float64,248,5,0,0,0
BICD1,float64,248,5,0,0,0
ZC2HC1A,float64,248,5,0,0,0
REEP6,float64,248,5,0,0,0
BOD1,float64,248,5,0,0,0
PWWP2A,float64,248,5,0,0,0
FAM210A,float64,248,5,0,0,0
AGAP3,float64,248,5,0,0,0
C12orf57,float64,248,5,0,0,0
SMAD5,float64,248,5,0,0,0
SEPTIN5,float64,248,5,0,0,0
SEMA3C,float64,248,5,0,0,0
DPYSL5,float64,248,5,0,0,0
NABP2,float64,248,5,0,0,0
CYBC1,float64,248,5,0,0,0
NUDT16L1,float64,248,5,0,0,0
CENPK,float64,248,5,0,0,0
TIMM29,float64,248,5,0,0,0
TSEN34,float64,248,5,0,0,0
MED18,float64,248,5,0,0,0
EFHD1,float64,248,5,0,0,0
RPAP1,float64,248,5,0,0,0
PRKD2,float64,248,5,0,0,0
TRIM5,float64,248,5,0,0,0
AMBRA1,float64,248,5,0,0,0
TTYH3,float64,248,5,0,0,0
YIPF3,float64,248,5,0,0,0
LHPP,float64,248,5,0,0,0
INTS2,float64,248,5,0,0,0
GABARAPL1,float64,248,5,0,0,0
KIF13A,float64,248,5,0,0,0
GAN,float64,248,5,0,0,0
TASP1,float64,248,5,0,0,0
METTL17,float64,248,5,0,0,0
RHOF,float64,248,5,0,0,0
NEK6,float64,248,5,0,0,0
NOP10,float64,248,5,0,0,0
METTL5,float64,248,5,0,0,0
AGPAT3,float64,248,5,0,0,0
MAN2C1,float64,248,5,0,0,0
ACSS1,float64,248,5,0,0,0
BLOC1S4,float64,248,5,0,0,0
MRGBP,float64,248,5,0,0,0
MRPL35,float64,248,5,0,0,0
EMC3,float64,248,5,0,0,0
ACTR3B,float64,248,5,0,0,0
CAMSAP3,float64,248,5,0,0,0
KANSL3,float64,248,5,0,0,0
PI4KB,float64,248,5,0,0,0
METTL1,float64,248,5,0,0,0
SHPK,float64,248,5,0,0,0
ZNHIT2,float64,248,5,0,0,0
HSPB8,float64,248,5,0,0,0
GMEB2,float64,248,5,0,0,0
MKLN1,float64,248,5,0,0,0
PPP1R9A,float64,248,5,0,0,0
TBC1D24,float64,248,5,0,0,0
SNX7,float64,248,5,0,0,0
SLC12A4,float64,248,5,0,0,0
DNAJC16,float64,248,5,0,0,0
UBE2D4,float64,248,5,0,0,0
TPRKB,float64,248,5,0,0,0
ZNF330,float64,248,5,0,0,0
ATP6V0A2,float64,248,5,0,0,0
TCAF1,float64,248,5,0,0,0
KCTD3,float64,248,5,0,0,0
COMMD3-BMI1,float64,248,5,0,0,0
PEDS1,float64,248,4,0,0,0
POM121C,float64,248,4,0,0,0
FAU,float64,248,4,0,0,0
MEN1,float64,248,4,0,0,0
AGPAT2,float64,248,4,0,0,0
SLC37A4,float64,248,4,0,0,0
FZD6,float64,248,4,0,0,0
MRPS14,float64,248,4,0,0,0
CTSV,float64,248,4,0,0,0
PIAS1,float64,248,4,0,0,0
NR2F6,float64,248,4,0,0,0
FOSL1,float64,248,4,0,0,0
USF1,float64,248,4,0,0,0
ARNT,float64,248,4,0,0,0
MPG,float64,248,4,0,0,0
PTGS2,float64,248,4,0,0,0
IREB2,float64,248,4,0,0,0
SLC5A3,float64,248,4,0,0,0
ATXN1,float64,248,4,0,0,0
CDC42,float64,248,4,0,0,0
DAD1,float64,248,4,0,0,0
TLE1,float64,248,4,0,0,0
TBC1D8B,float64,248,4,0,0,0
COASY,float64,248,4,0,0,0
RLF,float64,248,4,0,0,0
DHX34,float64,248,4,0,0,0
ZMYND11,float64,248,4,0,0,0
MTFR1,float64,248,4,0,0,0
MAPK14,float64,248,4,0,0,0
TMEM132A,float64,248,4,0,0,0
TYSND1,float64,248,4,0,0,0
NOM1,float64,248,4,0,0,0
PDZD11,float64,248,4,0,0,0
AHDC1,float64,248,4,0,0,0
ZFYVE26,float64,248,4,0,0,0
MED25,float64,248,4,0,0,0
MAEA,float64,248,4,0,0,0
KANSL1,float64,248,4,0,0,0
TRPT1,float64,248,4,0,0,0
TRAPPC5,float64,248,4,0,0,0
PNKD,float64,248,4,0,0,0
ARL14EP,float64,248,4,0,0,0
RLIG1,float64,248,4,0,0,0
C19orf47,float64,248,4,0,0,0
DIPK2A,float64,248,4,0,0,0
CACTIN,float64,248,4,0,0,0
NSMCE1,float64,248,4,0,0,0
MADD,float64,248,4,0,0,0
JADE3,float64,248,4,0,0,0
RBPMS,float64,248,4,0,0,0
VPS39,float64,248,4,0,0,0
UBL7,float64,248,4,0,0,0
KCTD15,float64,248,4,0,0,0
ARID3A,float64,248,4,0,0,0
NUDT12,float64,248,4,0,0,0
AGMAT,float64,248,4,0,0,0
PSMG3,float64,248,4,0,0,0
KLF16,float64,248,4,0,0,0
TWSG1,float64,248,4,0,0,0
MTIF3,float64,248,4,0,0,0
SPNS1,float64,248,4,0,0,0
GPR108,float64,248,4,0,0,0
SDHAF2,float64,248,4,0,0,0
NISCH,float64,248,4,0,0,0
PIKFYVE,float64,248,4,0,0,0
TMED3,float64,248,4,0,0,0
FAM32A,float64,248,4,0,0,0
MTF2,float64,248,4,0,0,0
SNX14,float64,248,4,0,0,0
RBM47,float64,248,0,0,0,0
UBA6,float64,248,0,0,0,0
ESYT2,float64,248,0,0,0,0
SHTN1,float64,248,0,0,0,0
ILVBL,float64,248,0,0,0,0
PLEKHG3,float64,248,0,0,0,0
SH3PXD2B,float64,248,0,0,0,0
NBAS,float64,248,0,0,0,0
VWA8,float64,248,0,0,0,0
SBNO1,float64,248,0,0,0,0
GTPBP10,float64,248,0,0,0,0
WDR91,float64,248,0,0,0,0
UCC1,float64,248,0,0,0,0
CTAGE15,float64,248,0,0,0,0
POTEF,float64,248,0,0,0,0
CNOT1,float64,248,0,0,0,0
PGP,float64,248,0,0,0,0
BPNT1,float64,248,0,0,0,0
FBLL1,float64,248,0,0,0,0
SMCHD1,float64,248,0,0,0,0
PTPA,float64,248,0,0,0,0
SUMF2,float64,248,0,0,0,0
MATR3,float64,248,0,0,0,0
NUDT19,float64,248,0,0,0,0
PDS5B,float64,248,0,0,0,0
MIF4GD,float64,248,0,0,0,0
RAC2,float64,248,0,0,0,0
CTNNB1,float64,248,0,0,0,0
MSI2,float64,248,0,0,0,0
FXR1,float64,248,0,0,0,0
HNRNPC,float64,248,0,0,0,0
PEX5,float64,248,0,0,0,0
EML4,float64,248,0,0,0,0
LDAH,float64,248,0,0,0,0
RANBP3,float64,248,0,0,0,0
PEX19,float64,248,0,0,0,0
NADK2,float64,248,0,0,0,0
NAP1L1,float64,248,0,0,0,0
PTMA,float64,248,0,0,0,0
ZC3HAV1,float64,248,0,0,0,0
SYNM,float64,248,0,0,0,0
EIF4G2,float64,248,0,0,0,0
SEC31A,float64,248,0,0,0,0
PDLIM7,float64,248,0,0,0,0
SLAIN2,float64,248,0,0,0,0
UQCRB,float64,248,0,0,0,0
NPM1,float64,248,0,0,0,0
RPL30,float64,248,0,0,0,0
NAA50,float64,248,0,0,0,0
DYNC1I2,float64,248,0,0,0,0
ACIN1,float64,248,0,0,0,0
PABPC1,float64,248,0,0,0,0
ZC3H18,float64,248,0,0,0,0
HMGB3,float64,248,0,0,0,0
MAP4,float64,248,0,0,0,0
NACA,float64,248,0,0,0,0
CELF2,float64,248,0,0,0,0
CAST,float64,248,0,0,0,0
OGDH,float64,248,0,0,0,0
GOSR1,float64,248,0,0,0,0
BPTF,float64,248,0,0,0,0
RASA1,float64,248,0,0,0,0
SF3B2,float64,248,0,0,0,0
RPS3,float64,248,0,0,0,0
PLEKHA7,float64,248,0,0,0,0
NEDD8-MDP1,float64,248,0,0,0,0
HSPA8,float64,248,0,0,0,0
MACF1,float64,248,0,0,0,0
PCF11,float64,248,0,0,0,0
EEF1D,float64,248,0,0,0,0
E9PSI1,float64,248,0,0,0,0
CHD4,float64,248,0,0,0,0
ATE1,float64,248,0,0,0,0
RAP1B,float64,248,0,0,0,0
SLC3A2,float64,248,0,0,0,0
CIZ1,float64,248,0,0,0,0
BAG6,float64,248,0,0,0,0
METAP2,float64,248,0,0,0,0
PCBP2,float64,248,0,0,0,0
FGD4,float64,248,0,0,0,0
ATP5F1B,float64,248,0,0,0,0
RPL10,float64,248,0,0,0,0
MRE11,float64,248,0,0,0,0
PHF20L1,float64,248,0,0,0,0
