,dtype,n_values,n_nan_total,n_non_numeric_values,n_posinf,n_neginf
PSMD7,float64,248,0,0,0,0
SETD6,float64,248,0,0,0,0
SLC38A7,float64,248,0,0,0,0
VAC14,float64,248,0,0,0,0
HAS3,float64,248,0,0,0,0
TANGO6,float64,248,0,0,0,0
COG4,float64,248,0,0,0,0
SMPD3,float64,248,0,0,0,0
SLC7A6OS,float64,248,0,0,0,0
SLC7A6,float64,248,0,0,0,0
PLA2G15,float64,248,0,0,0,0
ESRP2,float64,248,0,0,0,0
FA2H,float64,248,0,0,0,0
WDR59,float64,248,0,0,0,0
MON1B,float64,248,0,0,0,0
CMC2,float64,248,0,0,0,0
AXIN1,float64,248,0,0,0,0
HCFC1R1,float64,248,0,0,0,0
NPRL3,float64,248,0,0,0,0
MLYCD,float64,248,0,0,0,0
MPG,float64,248,0,0,0,0
NECAB2,float64,248,0,0,0,0
HSDL1,float64,248,0,0,0,0
TAF1C,float64,248,0,0,0,0
NAGPA,float64,248,0,0,0,0
WFDC1,float64,248,0,0,0,0
SEC14L5,float64,248,0,0,0,0
COTL1,float64,248,0,0,0,0
USP10,float64,248,0,0,0,0
CRISPLD2,float64,248,0,0,0,0
TSC2,float64,248,0,0,0,0
ZNF500,float64,248,0,0,0,0
NME4,float64,248,0,0,0,0
ABCC1,float64,248,0,0,0,0
NOMO3,float64,248,0,0,0,0
LMF1,float64,248,0,0,0,0
FOXF1,float64,248,0,0,0,0
CIAO3,float64,248,0,0,0,0
MTHFSD,float64,248,0,0,0,0
CLCN7,float64,248,0,0,0,0
HAGHL,float64,248,0,0,0,0
ANTKMT,float64,248,0,0,0,0
SLC7A5,float64,248,0,0,0,0
METRN,float64,248,0,0,0,0
FBXO31,float64,248,0,0,0,0
STUB1,float64,248,0,0,0,0
RHBDL1,float64,248,0,0,0,0
NUBP1,float64,248,0,0,0,0
UBE2I,float64,248,0,0,0,0
ZP2,float64,248,0,0,0,0
MEFV,float64,248,0,0,0,0
CRYM,float64,248,0,0,0,0
EEF2K,float64,248,0,0,0,0
CAPN15,float64,248,0,0,0,0
PIEZO1,float64,248,0,0,0,0
GSPT1,float64,248,0,0,0,0
ZNF174,float64,248,0,0,0,0
CLUAP1,float64,248,0,0,0,0
UBFD1,float64,248,0,0,0,0
PRSS33,float64,248,0,0,0,0
EARS2,float64,248,0,0,0,0
ELOB,float64,248,0,0,0,0
GGA2,float64,248,0,0,0,0
AQP8,float64,248,0,0,0,0
CPPED1,float64,248,0,0,0,0
USP31,float64,248,0,0,0,0
HMOX2,float64,248,0,0,0,0
DNAJA3,float64,248,0,0,0,0
BFAR,float64,248,0,0,0,0
SALL1,float64,248,0,0,0,0
TOX3,float64,248,0,0,0,0
RBL2,float64,248,0,0,0,0
QPRT,float64,248,0,0,0,0
XYLT1,float64,248,0,0,0,0
PYCARD,float64,248,0,0,0,0
RPGRIP1L,float64,248,0,0,0,0
MAZ,float64,248,0,0,0,0
STX4,float64,248,0,0,0,0
CDIPT,float64,248,0,0,0,0
BCKDK,float64,248,0,0,0,0
KAT8,float64,248,0,0,0,0
NOMO1,float64,248,0,0,0,0
IL21R,float64,248,0,0,0,0
SYT17,float64,248,0,0,0,0
TMC5,float64,248,0,0,0,0
CCP110,float64,248,0,0,0,0
VPS35L,float64,248,0,0,0,0
SLC6A2,float64,248,0,0,0,0
RNF40,float64,248,0,0,0,0
KNOP1,float64,248,0,0,0,0
AQP9,float64,248,0,0,0,0
AAGAB,float64,248,0,0,0,0
IQCH,float64,248,0,0,0,0
LACTB,float64,248,0,0,0,0
CORO2B,float64,248,0,0,0,0
CSK,float64,248,0,0,0,0
HERC1,float64,248,0,0,0,0
TRIP4,float64,248,0,0,0,0
MTFMT,float64,248,0,0,0,0
RASL12,float64,248,0,0,0,0
AP3B2,float64,248,0,0,0,0
ACSBG1,float64,248,0,0,0,0
IGDCC4,float64,248,0,0,0,0
RAB11A,float64,248,0,0,0,0
CTSH,float64,248,0,0,0,0
TTC23,float64,248,0,0,0,0
CD276,float64,248,0,0,0,0
FAH,float64,248,0,0,0,0
CEMIP,float64,248,0,0,0,0
RPAP1,float64,248,0,0,0,0
HOMER2,float64,248,0,0,0,0
EHD4,float64,248,0,0,0,0
TMEM87A,float64,248,0,0,0,0
ZNF106,float64,248,0,0,0,0
CEP152,float64,248,0,0,0,0
ATP8B4,float64,248,0,0,0,0
OCA2,float64,248,0,0,0,0
DTWD1,float64,248,0,0,0,0
TGM5,float64,248,0,0,0,0
ENTREP2,float64,248,0,0,0,0
GABPB1,float64,248,0,0,0,0
TJP1,float64,248,0,0,0,0
BMF,float64,248,0,0,0,0
DMXL2,float64,248,0,0,0,0
SCG3,float64,248,0,0,0,0
DNAJC17,float64,248,0,0,0,0
EIF3J,float64,248,0,0,0,0
SPG11,float64,248,0,0,0,0
RHOV,float64,248,0,0,0,0
VPS18,float64,248,0,0,0,0
OIP5,float64,248,0,0,0,0
SLC30A4,float64,248,0,0,0,0
BLOC1S6,float64,248,0,0,0,0
MYEF2,float64,248,0,0,0,0
SGK3,float64,248,0,0,0,0
PDGFRL,float64,248,0,0,0,0
CSPP1,float64,248,0,0,0,0
ZDHHC2,float64,248,0,0,0,0
BRF2,float64,248,0,0,0,0
TRIM35,float64,248,0,0,0,0
ZFAND1,float64,248,0,0,0,0
RP1,float64,248,0,0,0,0
CA2,float64,248,0,0,0,0
FZD3,float64,248,0,0,0,0
INTS9,float64,248,0,0,0,0
RIPK2,float64,248,0,0,0,0
EYA1,float64,248,0,0,0,0
NBN,float64,248,0,0,0,0
TRPA1,float64,248,0,0,0,0
CPQ,float64,248,0,0,0,0
DECR1,float64,248,0,0,0,0
CALB1,float64,248,0,0,0,0
BPNT2,float64,248,0,0,0,0
SFRP1,float64,248,0,0,0,0
LAPTM4B,float64,248,0,0,0,0
UBE2W,float64,248,0,0,0,0
POP1,float64,248,0,0,0,0
NIPAL2,float64,248,0,0,0,0
IKBKB,float64,248,0,0,0,0
PLAT,float64,248,0,0,0,0
JPH1,float64,248,0,0,0,0
DKK4,float64,248,0,0,0,0
STK3,float64,248,0,0,0,0
GDAP1,float64,248,0,0,0,0
RAB2A,float64,248,0,0,0,0
EIF3E,float64,248,0,0,0,0
EMC2,float64,248,0,0,0,0
ESRP1,float64,248,0,0,0,0
CCN4,float64,248,0,0,0,0
NDRG1,float64,248,0,0,0,0
ZC2HC1A,float64,248,0,0,0,0
IL7,float64,248,0,0,0,0
STMN2,float64,248,0,0,0,0
ARMC1,float64,248,0,0,0,0
TRPS1,float64,248,0,0,0,0
SPAG1,float64,248,0,0,0,0
CHRAC1,float64,248,0,0,0,0
NCALD,float64,248,0,0,0,0
SNX16,float64,248,0,0,0,0
GML,float64,248,0,0,0,0
UBR5,float64,248,0,0,0,0
GSDMD,float64,248,0,0,0,0
GFUS,float64,248,0,0,0,0
PYCR3,float64,248,0,0,0,0
EEF1D,float64,248,0,0,0,0
ANXA13,float64,248,0,0,0,0
SQLE,float64,248,0,0,0,0
SH2D4A,float64,248,0,0,0,0
INTS10,float64,248,0,0,0,0
ERI1,float64,248,0,0,0,0
SLC39A14,float64,248,0,0,0,0
MTMR9,float64,248,0,0,0,0
LEPROTL1,float64,248,0,0,0,0
DCTN6,float64,248,0,0,0,0
R3HCC1,float64,248,0,0,0,0
GSR,float64,248,0,0,0,0
TNFRSF10A,float64,248,0,0,0,0
UBXN8,float64,248,0,0,0,0
PPP2CB,float64,248,0,0,0,0
ERICH1,float64,248,0,0,0,0
NEFM,float64,248,0,0,0,0
TUSC3,float64,248,0,0,0,0
ARHGEF10,float64,248,0,0,0,0
KLHDC4,float64,248,0,0,0,0
MCM4,float64,248,0,0,0,0
ADAM2,float64,248,0,0,0,0
KCTD9,float64,248,0,0,0,0
FGL1,float64,248,0,0,0,0
ASAH1,float64,248,0,0,0,0
BNIP3L,float64,248,0,0,0,0
MAN2B1,float64,248,0,0,0,0
KCNN4,float64,248,0,0,0,0
TULP2,float64,248,0,0,0,0
NUCB1,float64,248,0,0,0,0
DHDH,float64,248,0,0,0,0
GYS1,float64,248,0,0,0,0
MAP4K1,float64,248,0,0,0,0
CGB2,float64,248,0,0,0,0
ECH1,float64,248,0,0,0,0
HNRNPL,float64,248,0,0,0,0
NFKBIB,float64,248,0,0,0,0
LHB,float64,248,0,0,0,0
CGB3,float64,248,0,0,0,0
TUBB4A,float64,248,0,0,0,0
SARS2,float64,248,0,0,0,0
KCNA7,float64,248,0,0,0,0
SNRNP70,float64,248,0,0,0,0
CLPTM1,float64,248,0,0,0,0
RELB,float64,248,0,0,0,0
CLASRP,float64,248,0,0,0,0
LIN7B,float64,248,0,0,0,0
PPP1R37,float64,248,0,0,0,0
FCGRT,float64,248,0,0,0,0
PIH1D1,float64,248,0,0,0,0
CKM,float64,248,0,0,0,0
ARHGEF18,float64,248,0,0,0,0
PPP1R13L,float64,248,0,0,0,0
PEX11G,float64,248,0,0,0,0
ERCC2,float64,248,0,0,0,0
DOT1L,float64,248,0,0,0,0
PLEKHJ1,float64,248,0,0,0,0
SLC17A7,float64,248,0,0,0,0
RNASEH2A,float64,248,0,0,0,0
KLC3,float64,248,0,0,0,0
CD37,float64,248,0,0,0,0
SF3A2,float64,248,0,0,0,0
AMH,float64,248,0,0,0,0
DKKL1,float64,248,0,0,0,0
LYL1,float64,248,0,0,0,0
OAZ1,float64,248,0,0,0,0
TRMT1,float64,248,0,0,0,0
STX10,float64,248,0,0,0,0
RETN,float64,248,0,0,0,0
FCER2,float64,248,0,0,0,0
DMPK,float64,248,0,0,0,0
CLEC4M,float64,248,0,0,0,0
RSPH6A,float64,248,0,0,0,0
TBC1D17,float64,248,0,0,0,0
IL4I1,float64,248,0,0,0,0
TLE6,float64,248,0,0,0,0
YJU2B,float64,248,0,0,0,0
PTOV1,float64,248,0,0,0,0
TLE5,float64,248,0,0,0,0
NOVA2,float64,248,0,0,0,0
SGTA,float64,248,0,0,0,0
LILRB1,float64,248,0,0,0,0
MED25,float64,248,0,0,0,0
LILRA1,float64,248,0,0,0,0
SNAPC2,float64,248,0,0,0,0
C19orf53,float64,248,0,0,0,0
TIMM44,float64,248,0,0,0,0
CCDC61,float64,248,0,0,0,0
IL27RA,float64,248,0,0,0,0
ASF1B,float64,248,0,0,0,0
TNNT1,float64,248,0,0,0,0
VRK3,float64,248,0,0,0,0
FAM32A,float64,248,0,0,0,0
PPP6R1,float64,248,0,0,0,0
C19orf44,float64,248,0,0,0,0
MED26,float64,248,0,0,0,0
OLFM2,float64,248,0,0,0,0
RASAL3,float64,248,0,0,0,0
AKAP8,float64,248,0,0,0,0
EPHX3,float64,248,0,0,0,0
ILVBL,float64,248,0,0,0,0
ZNF419,float64,248,0,0,0,0
SYDE1,float64,248,0,0,0,0
CASP14,float64,248,0,0,0,0
SLC1A6,float64,248,0,0,0,0
AURKC,float64,248,0,0,0,0
POP4,float64,248,0,0,0,0
CCNE1,float64,248,0,0,0,0
URI1,float64,248,0,0,0,0
PDCD5,float64,248,0,0,0,0
ANKRD27,float64,248,0,0,0,0
RPS16,float64,248,0,0,0,0
TIMM50,float64,248,0,0,0,0
LGALS13,float64,248,0,0,0,0
FBL,float64,248,0,0,0,0
DYRK1B,float64,248,0,0,0,0
CLC,float64,248,0,0,0,0
CCNP,float64,248,0,0,0,0
GPI,float64,248,0,0,0,0
AKT2,float64,248,0,0,0,0
PLD3,float64,248,0,0,0,0
PRX,float64,248,0,0,0,0
PIAS4,float64,248,0,0,0,0
NUMBL,float64,248,0,0,0,0
EBI3,float64,248,0,0,0,0
YJU2,float64,248,0,0,0,0
SHD,float64,248,0,0,0,0
TBCB,float64,248,0,0,0,0
FSD1,float64,248,0,0,0,0
POLR2I,float64,248,0,0,0,0
OVOL3,float64,248,0,0,0,0
CLIP3,float64,248,0,0,0,0
ZFR2,float64,248,0,0,0,0
SLC1A5,float64,248,0,0,0,0
PRKD2,float64,248,0,0,0,0
TJP3,float64,248,0,0,0,0
APLP1,float64,248,0,0,0,0
CACTIN,float64,248,0,0,0,0
CCDC9,float64,248,0,0,0,0
HNRNPUL1,float64,248,0,0,0,0
FZR1,float64,248,0,0,0,0
BBC3,float64,248,0,0,0,0
TGFB1,float64,248,0,0,0,0
DENND3,float64,248,0,0,0,0
DMAC2,float64,248,0,0,0,0
CEACAM4,float64,248,0,0,0,0
PLIN3,float64,248,0,0,0,0
MYH14,float64,248,0,0,0,0
MRPL4,float64,248,0,0,0,0
SIGLEC8,float64,248,0,0,0,0
CD79A,float64,248,0,0,0,0
LIM2,float64,248,0,0,0,0
ICAM4,float64,248,0,0,0,0
RPS19,float64,248,0,0,0,0
NOP53,float64,248,0,0,0,0
NKG7,float64,248,0,0,0,0
ICAM5,float64,248,0,0,0,0
ETFB,float64,248,0,0,0,0
CD33,float64,248,0,0,0,0
CEACAM5,float64,248,0,0,0,0
CRX,float64,248,0,0,0,0
BABAM1,float64,248,0,0,0,0
TYK2,float64,248,0,0,0,0
SULT2A1,float64,248,0,0,0,0
CDC37,float64,248,0,0,0,0
NAPA,float64,248,0,0,0,0
RABAC1,float64,248,0,0,0,0
ATP1A3,float64,248,0,0,0,0
MEIS3,float64,248,0,0,0,0
PTPRS,float64,248,0,0,0,0
CNFN,float64,248,0,0,0,0
ZNRF4,float64,248,0,0,0,0
MEGF8,float64,248,0,0,0,0
KDELR1,float64,248,0,0,0,0
CYTH2,float64,248,0,0,0,0
GRWD1,float64,248,0,0,0,0
GRIN2D,float64,248,0,0,0,0
SYNGR4,float64,248,0,0,0,0
CLEC11A,float64,248,0,0,0,0
ODAD1,float64,248,0,0,0,0
CARD8,float64,248,0,0,0,0
LIG1,float64,248,0,0,0,0
SIGLEC6,float64,248,0,0,0,0
ZNF175,float64,248,0,0,0,0
PLA2G4C,float64,248,0,0,0,0
SIGLEC5,float64,248,0,0,0,0
CABP5,float64,248,0,0,0,0
HAS1,float64,248,0,0,0,0
RAB3D,float64,248,0,0,0,0
DBP,float64,248,0,0,0,0
TMEM205,float64,248,0,0,0,0
CAPS,float64,248,0,0,0,0
PLPPR2,float64,248,0,0,0,0
FAM83E,float64,248,0,0,0,0
RASIP1,float64,248,0,0,0,0
SPMAP2,float64,248,0,0,0,0
FGF21,float64,248,0,0,0,0
BCAT2,float64,248,0,0,0,0
MIER2,float64,248,0,0,0,0
PLEKHA4,float64,248,0,0,0,0
PPP2R1A,float64,248,0,0,0,0
TNPO2,float64,248,0,0,0,0
WDR83OS,float64,248,0,0,0,0
CACNG7,float64,248,0,0,0,0
GCDH,float64,248,0,0,0,0
LILRB5,float64,248,0,0,0,0
KLF1,float64,248,0,0,0,0
DNASE2,float64,248,0,0,0,0
MAST1,float64,248,0,0,0,0
LENG1,float64,248,0,0,0,0
PRPF31,float64,248,0,0,0,0
TFPT,float64,248,0,0,0,0
JAK3,float64,248,0,0,0,0
RPL18A,float64,248,0,0,0,0
SLC5A5,float64,248,0,0,0,0
KCNN1,float64,248,0,0,0,0
ARRDC2,float64,248,0,0,0,0
PIK3R2,float64,248,0,0,0,0
RAB3A,float64,248,0,0,0,0
PDE4C,float64,248,0,0,0,0
ISYNA1,float64,248,0,0,0,0
ELL,float64,248,0,0,0,0
CRTC1,float64,248,0,0,0,0
COMP,float64,248,0,0,0,0
UPK1A,float64,248,0,0,0,0
COPE,float64,248,0,0,0,0
DDX49,float64,248,0,0,0,0
ETV2,float64,248,0,0,0,0
ATP4A,float64,248,0,0,0,0
ARMC6,float64,248,0,0,0,0
TMEM147,float64,248,0,0,0,0
GAPDHS,float64,248,0,0,0,0
MAG,float64,248,0,0,0,0
TMEM59L,float64,248,0,0,0,0
HAMP,float64,248,0,0,0,0
USF2,float64,248,0,0,0,0
LSR,float64,248,0,0,0,0
KXD1,float64,248,0,0,0,0
FKBP8,float64,248,0,0,0,0
SUGP1,float64,248,0,0,0,0
HPN,float64,248,0,0,0,0
ZNF14,float64,248,0,0,0,0
SCN1B,float64,248,0,0,0,0
PBX4,float64,248,0,0,0,0
ERF,float64,248,0,0,0,0
GSK3A,float64,248,0,0,0,0
ATP13A1,float64,248,0,0,0,0
ZNF574,float64,248,0,0,0,0
GRIK5,float64,248,0,0,0,0
SIPA1L3,float64,248,0,0,0,0
ZNF85,float64,248,0,0,0,0
ETHE1,float64,248,0,0,0,0
CADM4,float64,248,0,0,0,0
SMG9,float64,248,0,0,0,0
AVL9,float64,248,0,0,0,0
RUNDC3B,float64,248,0,0,0,0
CFAP69,float64,248,0,0,0,0
GTPBP10,float64,248,0,0,0,0
RASA4,float64,248,0,0,0,0
CDK6,float64,248,0,0,0,0
PMPCB,float64,248,0,0,0,0
DNAJC2,float64,248,0,0,0,0
TFPI2,float64,248,0,0,0,0
BET1,float64,248,0,0,0,0
NAMPT,float64,248,0,0,0,0
POLR1F,float64,248,0,0,0,0
PIK3CG,float64,248,0,0,0,0
PON3,float64,248,0,0,0,0
PON2,float64,248,0,0,0,0
ITGB8,float64,248,0,0,0,0
HBP1,float64,248,0,0,0,0
DUS4L,float64,248,0,0,0,0
SP4,float64,248,0,0,0,0
WDR91,float64,248,0,0,0,0
DNAH11,float64,248,0,0,0,0
CBLL1,float64,248,0,0,0,0
DLX5,float64,248,0,0,0,0
MTPN,float64,248,0,0,0,0
STEAP1B,float64,248,0,0,0,0
PTN,float64,248,0,0,0,0
PALS2,float64,248,0,0,0,0
GSDME,float64,248,0,0,0,0
ATP6V0A4,float64,248,0,0,0,0
ZC3HAV1,float64,248,0,0,0,0
IFT56,float64,248,0,0,0,0
OGDH,float64,248,0,0,0,0
NPVF,float64,248,0,0,0,0
ADAP1,float64,248,0,0,0,0
TFEC,float64,248,0,0,0,0
H2AZ2,float64,248,0,0,0,0
CAV2,float64,248,0,0,0,0
CAV1,float64,248,0,0,0,0
MET,float64,248,0,0,0,0
RNF32,float64,248,0,0,0,0
LMBR1,float64,248,0,0,0,0
WNT2,float64,248,0,0,0,0
HOXA1,float64,248,0,0,0,0
DNAJB6,float64,248,0,0,0,0
HOXA2,float64,248,0,0,0,0
HOXA3,float64,248,0,0,0,0
LFNG,float64,248,0,0,0,0
HOXA5,float64,248,0,0,0,0
HOXA6,float64,248,0,0,0,0
BRAT1,float64,248,0,0,0,0
IQCE,float64,248,0,0,0,0
ANKRD7,float64,248,0,0,0,0
VIPR2,float64,248,0,0,0,0
TSPAN12,float64,248,0,0,0,0
SSBP1,float64,248,0,0,0,0
HOXA13,float64,248,0,0,0,0
CPED1,float64,248,0,0,0,0
EVX1,float64,248,0,0,0,0
HIBADH,float64,248,0,0,0,0
TAX1BP1,float64,248,0,0,0,0
CPVL,float64,248,0,0,0,0
CHN2,float64,248,0,0,0,0
GRB10,float64,248,0,0,0,0
ABHD11,float64,248,0,0,0,0
COBL,float64,248,0,0,0,0
FKBP14,float64,248,0,0,0,0
PLEKHA8,float64,248,0,0,0,0
STX1A,float64,248,0,0,0,0
NOD1,float64,248,0,0,0,0
GARS1,float64,248,0,0,0,0
CRHR2,float64,248,0,0,0,0
EPHB6,float64,248,0,0,0,0
MINDY4,float64,248,0,0,0,0
GHRHR,float64,248,0,0,0,0
CASP2,float64,248,0,0,0,0
CHCHD2,float64,248,0,0,0,0
CCL24,float64,248,0,0,0,0
HSPB1,float64,248,0,0,0,0
NPTX2,float64,248,0,0,0,0
PDAP1,float64,248,0,0,0,0
BUD31,float64,248,0,0,0,0
PTCD1,float64,248,0,0,0,0
CYP3A5,float64,248,0,0,0,0
ZKSCAN1,float64,248,0,0,0,0
EIF3B,float64,248,0,0,0,0
SNX8,float64,248,0,0,0,0
NUDT1,float64,248,0,0,0,0
PTPRZ1,float64,248,0,0,0,0
TAF6,float64,248,0,0,0,0
WASL,float64,248,0,0,0,0
HYAL4,float64,248,0,0,0,0
SPAM1,float64,248,0,0,0,0
AIMP2,float64,248,0,0,0,0
TFR2,float64,248,0,0,0,0
FSCN3,float64,248,0,0,0,0
MOSPD3,float64,248,0,0,0,0
PAX4,float64,248,0,0,0,0
PCOLCE,float64,248,0,0,0,0
FBXO24,float64,248,0,0,0,0
PPP1R17,float64,248,0,0,0,0
RBM28,float64,248,0,0,0,0
USP42,float64,248,0,0,0,0
IMPDH1,float64,248,0,0,0,0
AGFG2,float64,248,0,0,0,0
LSM5,float64,248,0,0,0,0
SERPINE1,float64,248,0,0,0,0
AP1S1,float64,248,0,0,0,0
MOGAT3,float64,248,0,0,0,0
C1GALT1,float64,248,0,0,0,0
PLOD3,float64,248,0,0,0,0
RPA3,float64,248,0,0,0,0
ZNHIT1,float64,248,0,0,0,0
CLDN15,float64,248,0,0,0,0
NOBOX,float64,248,0,0,0,0
GLCCI1,float64,248,0,0,0,0
MYL10,float64,248,0,0,0,0
PHF14,float64,248,0,0,0,0
NRF1,float64,248,0,0,0,0
TMEM106B,float64,248,0,0,0,0
EZH2,float64,248,0,0,0,0
CEP41,float64,248,0,0,0,0
ZNF862,float64,248,0,0,0,0
SFRP4,float64,248,0,0,0,0
MEST,float64,248,0,0,0,0
MEOX2,float64,248,0,0,0,0
ANKMY2,float64,248,0,0,0,0
ACTR3C,float64,248,0,0,0,0
POU6F2,float64,248,0,0,0,0
TSPAN13,float64,248,0,0,0,0
RARRES2,float64,248,0,0,0,0
AGR2,float64,248,0,0,0,0
AHR,float64,248,0,0,0,0
CHCHD3,float64,248,0,0,0,0
GIMAP2,float64,248,0,0,0,0
TMEM176B,float64,248,0,0,0,0
GLI3,float64,248,0,0,0,0
PSMA2,float64,248,0,0,0,0
MRPL32,float64,248,0,0,0,0
COA1,float64,248,0,0,0,0
BLVRA,float64,248,0,0,0,0
URGCP,float64,248,0,0,0,0
TMEM248,float64,248,0,0,0,0
RHEB,float64,248,0,0,0,0
PRKAG2,float64,248,0,0,0,0
AEBP1,float64,248,0,0,0,0
POLD2,float64,248,0,0,0,0
MYL7,float64,248,0,0,0,0
GCK,float64,248,0,0,0,0
BCL7B,float64,248,0,0,0,0
YKT6,float64,248,0,0,0,0
TBL2,float64,248,0,0,0,0
GALNTL5,float64,248,0,0,0,0
CLIP2,float64,248,0,0,0,0
EIF4H,float64,248,0,0,0,0
LIMK1,float64,248,0,0,0,0
SPATA6L,float64,248,0,0,0,0
SLC1A1,float64,248,0,0,0,0
LHX2,float64,248,0,0,0,0
FKTN,float64,248,0,0,0,0
FSD1L,float64,248,0,0,0,0
CNTNAP3,float64,248,0,0,0,0
SPIN1,float64,248,0,0,0,0
NMRK1,float64,248,0,0,0,0
TMEM245,float64,248,0,0,0,0
PRUNE2,float64,248,0,0,0,0
MEGF9,float64,248,0,0,0,0
TRIM14,float64,248,0,0,0,0
CORO2A,float64,248,0,0,0,0
TGFBR1,float64,248,0,0,0,0
SEC61B,float64,248,0,0,0,0
C5,float64,248,0,0,0,0
OGN,float64,248,0,0,0,0
ASPN,float64,248,0,0,0,0
ECM2,float64,248,0,0,0,0
TLE4,float64,248,0,0,0,0
LHX6,float64,248,0,0,0,0
PTGR1,float64,248,0,0,0,0
SUSD1,float64,248,0,0,0,0
AMBP,float64,248,0,0,0,0
AKNA,float64,248,0,0,0,0
TNFSF8,float64,248,0,0,0,0
DNM1,float64,248,0,0,0,0
ENG,float64,248,0,0,0,0
AK1,float64,248,0,0,0,0
CDC37L1,float64,248,0,0,0,0
RLN2,float64,248,0,0,0,0
RLN1,float64,248,0,0,0,0
PLGRKT,float64,248,0,0,0,0
TBC1D13,float64,248,0,0,0,0
RIC1,float64,248,0,0,0,0
KDM4C,float64,248,0,0,0,0
DOCK8,float64,248,0,0,0,0
KANK1,float64,248,0,0,0,0
ELAVL2,float64,248,0,0,0,0
NCS1,float64,248,0,0,0,0
TESK1,float64,248,0,0,0,0
KCNT1,float64,248,0,0,0,0
CA9,float64,248,0,0,0,0
FUBP3,float64,248,0,0,0,0
TYRP1,float64,248,0,0,0,0
CREB3,float64,248,0,0,0,0
RGP1,float64,248,0,0,0,0
MPDZ,float64,248,0,0,0,0
LHX3,float64,248,0,0,0,0
RIGI,float64,248,0,0,0,0
EDF1,float64,248,0,0,0,0
PIP5K1B,float64,248,0,0,0,0
GLIS3,float64,248,0,0,0,0
BAG1,float64,248,0,0,0,0
RAPGEF1,float64,248,0,0,0,0
NPDC1,float64,248,0,0,0,0
APBA1,float64,248,0,0,0,0
SETX,float64,248,0,0,0,0
SH3GL2,float64,248,0,0,0,0
PTGDS,float64,248,0,0,0,0
ABCA2,float64,248,0,0,0,0
SHB,float64,248,0,0,0,0
UBE2R2,float64,248,0,0,0,0
ABHD17B,float64,248,0,0,0,0
EXOSC3,float64,248,0,0,0,0
ZFAND5,float64,248,0,0,0,0
DVL1,float64,248,0,0,0,0
PDLIM1,float64,248,0,0,0,0
CCNJ,float64,248,0,0,0,0
DNTT,float64,248,0,0,0,0
GATA3,float64,248,0,0,0,0
ATRNL1,float64,248,0,0,0,0
HPS1,float64,248,0,0,0,0
PHYH,float64,248,0,0,0,0
RASSF4,float64,248,0,0,0,0
DNMBP,float64,248,0,0,0,0
RAB11FIP2,float64,248,0,0,0,0
CXCL12,float64,248,0,0,0,0
ERLIN1,float64,248,0,0,0,0
EIF3A,float64,248,0,0,0,0
PKD2L1,float64,248,0,0,0,0
CUBN,float64,248,0,0,0,0
TRDMT1,float64,248,0,0,0,0
DDX50,float64,248,0,0,0,0
MAPK8,float64,248,0,0,0,0
SEC23IP,float64,248,0,0,0,0
ATE1,float64,248,0,0,0,0
NSMCE4A,float64,248,0,0,0,0
PLEKHA1,float64,248,0,0,0,0
PALD1,float64,248,0,0,0,0
UNC5B,float64,248,0,0,0,0
CDH23,float64,248,0,0,0,0
VSIR,float64,248,0,0,0,0
SPOCK2,float64,248,0,0,0,0
MICU1,float64,248,0,0,0,0
PPP3CB,float64,248,0,0,0,0
CCSER2,float64,248,0,0,0,0
BMPR1A,float64,248,0,0,0,0
MINPP1,float64,248,0,0,0,0
ACTA2,float64,248,0,0,0,0
LIPA,float64,248,0,0,0,0
TLX1,float64,248,0,0,0,0
TWNK,float64,248,0,0,0,0
LZTS2,float64,248,0,0,0,0
SFXN3,float64,248,0,0,0,0
KAZALD1,float64,248,0,0,0,0
FBXW4,float64,248,0,0,0,0
FGF8,float64,248,0,0,0,0
NPM3,float64,248,0,0,0,0
TNKS2,float64,248,0,0,0,0
PITX3,float64,248,0,0,0,0
GBF1,float64,248,0,0,0,0
ARHGAP21,float64,248,0,0,0,0
CPEB3,float64,248,0,0,0,0
FBXL15,float64,248,0,0,0,0
CUEDC2,float64,248,0,0,0,0
SUFU,float64,248,0,0,0,0
ANKRD26,float64,248,0,0,0,0
ACBD5,float64,248,0,0,0,0
LHPP,float64,248,0,0,0,0
LARP4B,float64,248,0,0,0,0
GTPBP4,float64,248,0,0,0,0
EDRF1,float64,248,0,0,0,0
BCCIP,float64,248,0,0,0,0
MTPAP,float64,248,0,0,0,0
NEURL1,float64,248,0,0,0,0
SH3PXD2A,float64,248,0,0,0,0
PITRM1,float64,248,0,0,0,0
STN1,float64,248,0,0,0,0
MAP3K8,float64,248,0,0,0,0
DKK1,float64,248,0,0,0,0
EBF3,float64,248,0,0,0,0
GLRX3,float64,248,0,0,0,0
SORCS1,float64,248,0,0,0,0
TASOR2,float64,248,0,0,0,0
XPNPEP1,float64,248,0,0,0,0
SMC3,float64,248,0,0,0,0
SHOC2,float64,248,0,0,0,0
TFAM,float64,248,0,0,0,0
CCDC6,float64,248,0,0,0,0
CUL2,float64,248,0,0,0,0
CCNY,float64,248,0,0,0,0
UBE2S,float64,248,0,0,0,0
RPL28,float64,248,0,0,0,0
ZMIZ1,float64,248,0,0,0,0
DNAJC12,float64,248,0,0,0,0
PPIF,float64,248,0,0,0,0
PBLD,float64,248,0,0,0,0
TSPAN14,float64,248,0,0,0,0
LGI1,float64,248,0,0,0,0
